,title,cluster
187,mas saya suka review mas kadang kalo ngantor suka smbil dgrin bisa review slain hp lebih banyak seperti hype keyboard tweaking hype gaming handheld model stemdeck retroid ayaneo anbernic karena mas tu bisa review per product fitur dan bagus jelek nilai nya bagus ga cuma masalah mahal itu bagus harga murah jg bs cukup makanya saya penasaran hihi thankyou saya tahu dunia gadget tu handphone bgt tapi dr review yang sangat baik mnrtku bisa luas yang di review,-1
188,udah pake oontz angle  dari sejak beli  sih puas sama kualitas nya dan sampe sekarang gak berkurang kualitas suara dan batre nya juga masih oke,-1
189,dilanjutkan lagi bang david bikin video bahas speaker gini bang kini giliran speaker mahal yang unjuk suaranya bang ngisi waktu kosonggabut sambil manjain telinga bang,0
190,lucu banget liat ekspresinya bang pas tau harganya murah & kualitasnya bagus,-1
191,di akhir vidio ngakak setelah semua   merek di pilih yang baik teryata ada yang paling gacor wkwk,0
192,+ tahun pake eggel fit  tanpa kendala dan terbaik tiada lawan,0
193,saran aja sih bang kalau sound check coba pake “ toto  i will remember “,0
194,dulu beli sakumini*referensi dari gadgetin juga* masih up and running walaupun udah sempet kecemplung aer masih good suaranya,-1
195,bagus sih konten ky gini buat rekomendasi speaker bt sejuta umat (murah)  sering bikin yg ky gini bang,0
196," speaker oontz  httpstokopedialinkhwsondrb
httpsshopeeevlzvpn

 speaker vyatta platinum hitz httpstokopedialinkujqfsdrb
httpsshopeeeaugoempaw

 speaker vivan audio vs httpstokopedialinkzndnhzdrb
httpsshopeeeaugoeez

 speaker mitsuyama httpstokopedialinkeuztixhdrb
httpsshopeeefjhxtkq

 speaker simbadda cst n httpstokopedialinknsgjcmdrb
httpsshopeeekgatwor

 speaker robot rb httpstokopedialinkulsenydrb
httpsshopeeeprguqjf

 speaker robot rb httpstokopedialinkldfudrb
httpsshopeeelasktyc

 speaker kisonli g httpstokopedialinkjofysjdrb
httpsshopeeepuygkcan

 speaker eggel fit  httpstokopedialinkdofsidrb
httpsshopeeepgrmewa

 speaker mkc kimiso httpstokopedialinkqwmbrowdrb
httpsshopeeezztgeev

 speaker acome a httpstokopedialinkovxgtxadrb
httpsshopeeeuohmcho

 speaker acome a httpstokopedialinkhujszcdrb
httpsshopeeeamkhhaic

 speaker acome a httpstokopedialinkgzdnjfdrb
httpsshopeeekgatchzzt

 speaker jbl go  httpstokopedialinkvaznldrb
httpsshopeeezztgsvzlz

 speaker youayouo httpstokopedialinkfdqjxudrb

 speaker zealot httpstokopedialinkdhstwdrb
httpsshopeeepjuixmqli

 speaker sakumini y httpstokopedialinkrjbjzydrb
httpsshopeeezsscfdnv

 speaker ecle t httpstokopedialinkbtviedrb
httpsshopeeelzkzquy

 speaker ecle holder httpstokopedialinkjoxertdrb
httpsshopeeefquwxxn",0
197,"cobain beli eggle fit  barangnya ready terus dan harga gak naik
sampe beli  nyobain tws nya
sesuai banget reviewnya harga segitu kualitas juara sih ",0
198,makasih bang jadi ada referensi buat beli speaker kebetulan juga lagi cari speaker yang murah sesuai bugdet anak kos,-1
199,tetap menurut saya speaker anker soundcore one saya beli sekitar  tahun lalu masih the best,0
200,"eggel sama acome mantep sih
yg penting udah type c",0
201,lagi nyari bluetooth speaker yg ada radionya kira dri yg di rekom bg david ada radio ga ya? info gan,0
202,untuk yg suka bass head saya sarankan vivan serta volume jangan sampai  keatas nanti suaranya mendem ,0
203,wah belom pernah nyobain speaker b care diaaa hahaha pasti kaget harga nya murah tapi kualitas suara bukan main,0
204,yaaah ga ada eggel tera  mini  di luar expektasi bgt padahal  ak pke d rmh di kira tetangga play pke speaker yg gede gt  ternyata kecil doangg,0
205,cobain versi barang lain bang kaya misal smartwatch atau earpods,-1
206,"bang review power amplifier mini tpa  tpad zkl zk m pasti lebih seru 
gw lagi pesen zk m",0
207,coba eggel terra  mini bang mantap puoll itu bang,0
208,ini livenya acome khususnya a di shoppe selang  jem langsung banyak yang checkout termasuk saya takut udah di review bang david besoknya naik ! xd,0
209,bang bandingkan spiker bluetooth jbl charge  sama charge  dong,0
210,betah banget nonton video inireviewnya mantep banget bang davidjujur polll ,-1
211,gak kecewa nonton sampe abis  epic banget pas si suhu closing ,-1
212,sering² bikin konten kayak gini bang seru parah ngakak mulu nontonnya wkwk,0
213,cobain speaker wireles speaker c bg gua pakai itu enak bener suaranya,0
214,"next video rekomendasi blender mini terbaik dong min 
untuk anak kosan nih",0
215,please battle speker bluetooth portable bang bw bose akg jbl pioneer,-1
216,taun lalu beli soundcore flare mini budget kan worth banget ,0
217,padahal youayou dan acomo yg rgb itu harga nya hampir mirip loh bagusan mana ya kira,0
218,mantap bang jadi tau speker bluetooth mana yg bagus suaranya sesuai harga dan juaranya  eggel dan  acome,-1
219,setelah saya menonton video ini saya jatuh hati ke eggel tera  mini,0
220,lebih seru ini sii mbahas speaker bluetooth asik lanjut part  kk,0
221,sekalinya nonton gadgetin langsung yang durasi panjangtop keren bgt review nya bg ,0
222,"spiker yang terakhir itu nilainya  bang! 

wah wah gila kece parah suaranya!! ",0
223,coba klo masuk list eggel terra mini  menurut ane itu joss bgt,0
224,spiker oaseolike seri obs perlu di coba ,0
225,"bang entah saya yg gak nangkap detilnya tapi saran saya untuk konten perbandingan formatnya kasih standard misal masing item harus ada nilai kesimpulan untuk dibandingin dgn item yg lainnya susah kalau bandingin secara diskripsi
terus harga ini dapetnya jadi lebih ke layakkah harganya tapi untuk bandingin dgn item lainnya harus milih yg mana kan masih bingung
 semoga channelnya keren selalu ",0
226,aku pnya acome yang kotak biru dibawah dari setahun yang lalu dan memang lumayan sih pernah kena banjir tapi alhamdulillah masi mantab dari segi suara dan build quality sih mantab ga jelek dan ga bagus banget,0
227,yang jbl kayanya kw deh jbl go  harganya setauku an dan yang di video pas masih di dalem bungkus masa posisinya kebalik wkwk,0
228,udah pernah pake eggel generasi lama makin kesini makin manteb skrg pake eggel yg elite xl sangat puas gk perlu pusing milih uda pasti eggel yg paling worth it dari segi harga dan kualitas yg laen mah lewat !!!,0
229,kirain ada merk mifa pernah tahun lalu kerendam banjir jam masih oke sampai sekarang ,-1
230,terima kasihsaya tau mana speaker ramah di kantong,0
231,yaa jangan disandingkan dengan bose lah bang uda langit dan bumi jadinya hehehehe punya bose music + dan suaranya tetap mantul,0
232,paling suka gw klo bahas soal speaker ,0
233,jbl go masih menemani di kamar kostsudah  tahun,0
234,bias naik harga eggel fit  hbis direview bang daviduntung dh beli wkwk,-1
235,bang bikin konten rekomendasi salonspeaker aktif yang bisa bluetooth sama aux kabel tapi bukan yang di charger ,0
236,eggel memang juara sih suaranya,0
237,iseng buka linknya acome di tokoped lah kok stok habis reviewers pada bilang beli karena liat video ini,0
238,miris bgt itu bang mereka lgsg dikeluarin si bose nya wkwkw jelas beda si lgsg luas banget jangkauan bose,0
239,bose emg the best sya punya yg bose sound link ii bagus bgt,0
240,masih punya jbl go versi awal dan masih awet sampai sekarang tapi sekarang punya yang go  dan suara bassnya mantap!,0
241,eggel tetep the best ,0
242,ini baru totalitas ,0
243,tws air pods yg kelas entry level donk bro  banyak banget pilihan nya  biar ada rekomendasi trima kasih,0
244,gk pernah salah punya koleksi produk dari eggel ternyata,0
245,refiu yg ke  suaranya mantap apalagi basnya terasa banget,-1
246,produsen dalam negeri kalo bikin sound emang ngeri polytroneggeldll apalagi tukang rakit sound + amplisuaranya buat geterin kaca udah kek easy banget ,0
247,speakernya buat saya satu bang insya allah bermanfaat buat denger tadarusan ,-1
248,spiker vivan emang top bang mana batrenya awet malahan ,-1
249,acome  kisonli acome emg dr dulu bagus dgb harga trjangkau,-1
250,bang selanjutnya borong projector dongg kan bnyk tuhh ad range harga murce bgt smpe yg mahalan hehe,0
251,punya yg acome yg kotak itu yg mirip robot wkwk beli dua lsg karna ada promo n bisa dijadiin tws jg speaker nya,-1
252,bikin konten survival bang kayaknya bakal rame pura camping sambil bawa gadget portable  sambil nge test lampu emergency atau kompor atau apalah semangat bang ,0
253,request review microphone buat karaoke dibawah rb dong bang sekalian juga review speaker aktif buat karaoke rate harga dibawah jt,0
254,terima kasih akhirnya saya beli yang acome rgb gileeee kecil cabe rawit suaranya kenceng banget,0
255,saya pake acome a  beli sepasang bisa di sambungin jadi stereo speaker antara satu dan yg satunya bisa nyambung ,0
256,mau nanya dong seputar speaker kalau advance tbt itu gimana ya kualitas nya? subwoofer seharga rb an,0
257,sedang menggunakan jbl kw harga rb yang suaranya ga kalah sama yang harga rban ,0
258,eggel fit  memang juaranya speaker ribuan,0
259,coba deh beli jete s bluetooth speaker khusus outdoor suaranya surround ° mantap,0
260,bang david review smartphone baru dr nothing phone dong bang soalnya design nya unik jadi penasaran,0
261,aku dengerin sampe abis loh bang sekalian sambil beresin rumah hehe,-1
262,bang cobain advance vsbt dong menurut saya lumayan bagus itu,0
263,dengerin pake bluetooth speaker logitech x dari tahun  kalo gasalah masih enak aja,-1
264,"speaker bluetooth kere hore under k menurut gw
 acome  robot (bisa dijadikan stereo klo punya  pcs) 
 lenovo k (ini speaker kecil cabe rawit!)",0
265,sayang merk lenyes gak masuk riview suaranyaa oke bahan solid water proof bang,-1
266,klo mau nyoba radionya dikasih kabel charger bang bisa dianggep antena tuh kabel,0
267,"yg jbl go itu yakin kawe saya klik linknya harga baru diskon rb dan nyantumin gambarnya gadgetin saat review ini  di kolom diskusi sellernya gak tegas jawab ori atau enggak
saya cek jbl go  ori ims msh diatas rban dan harusnya suaranya beda sayang bgt iqbal kevin beli yg kawenya",0
268,terima kasih pas banget sebagai reference mau beli bluetooth speaker ,-1
269,kurang  om david gmc series gmc b  rms nya  watt suaranya lumayan oke,0
270,"aku punya beberapa spiker dr dazumba simbadda acome sama slec kalo yg paling bagus sih simbadda karna yg paling mahal juga tp yg paling bikin kejutan itu yg slec aku beli rb harga flash sale dan produknya discontinue  tapi kualitas suaranya mantaap gila untuk harga dan ukurannya yg imut

untuk yg acome tipe yg ada jam nya dr suara biasa ajah tapi kecewa sama led jamnya yg udh banyak bagian yg mati no offense cm berbagi pengalaman sekarang tertarik sama yg eaggle tp budget blmmasuk ",0
271,user jbl go pertama nyimak masih bagus dan awet sampai sekarang,0
272,"acome yg jam emang murah bang tapi suara ga murahan kemarin sempet punya sampai dibawa pulang sodara pas lebaran kemarinkali dan akhirnya seperti yg sudah sudah ga balik lagi 
beli lagi merk lenovo kirain lebih bagus karena harga lebih tinggi tapi ternyata ekspektasi aku terlalu tinggi untuk lenovo suaranya alamaaaaak keras kali",0
273,bang david review speaker jadul music angel donk terimakasih ya ,0
274,saya pke jbl go versi pertama udah dari  btre masih lumayan awet di pke tiap hari cuma udah lecet karetnya udah getas,0
275,acome juara gw suka bang ,-1
276,gilaaa kereen  jenis langsung sekaligus angkat kopi dulu buat david ,0
277,mending saya rakit sendiri kalo masalah audiohasil nya pun lumayan bisa ngimbangin pabrikan,0
278,segabut  gabutnya jg bro davidttp punya something semangat trus bro david,-1
279,punya oontz solo suara sering putus akhirnya terpaksa pake kabel aux di volume max cenderung pecah bluetooth kadang gangguan ini sudah barang retur krn yg pertama gabisa dicharge sbnernya karakter suara bagus banget heuf,0
280,ini konten gilak sih mantapppp bang david sukses,0
281,emang top penilaian yg jujur sesuai hatimantap ,0
282,makasih bang david dari dulu pengen beli speaker bluetooth tapi bingung bali yang mana sekarang udah ada rekomendasi makasih banyak bang ,0
283,konten gadgetin ini wajib pake headsethf ,-1
284,saya pengguna bluetooth xmini explore rb robot bt rb untuk hp dan robot rs rb buat laptop,0
285,"pas review vivan  play lagu cc nya suara speaker vyatta 
sama robotnrb dlu harganya k dan punya fitur party jadi kalo ada rb lain bisa dipairing jadi klo dibilang k karena barang lama ya nggak sih bang ",0
286, kw itu bang harga di official storenya jbl sekitar  klo ga salah,-1
287,acome a stelah sy cek harganya d tokopedia dr  ribuan sampe ad yg  jutaan waahh lngsung naiki hrga steleh d review bgus ,0
288,yang jbl go  agak diragukan originalitasnya yaa soalnya saya punya yg jbl go generasi pertama aja harganya diatas itu dan suaranya bagus,0
289,"jadi urutan yang terbagus apa bang?
info sound lagu yg dipake cek speaker dong bang?",0
290,mantul review nya jadi tau recomendasi beli speaker yang mana hehe,-1
291,gw pernah beli speaker bas gede lebih cocok buat mobil sih tapi bisa di pake di motor chager input v jumper ke aki suaranya udah kaya tukang getuk gede banget harganya k,-1
292,next content kalau gabut buat lagi borong  tws murah dan berkualitas,0
293,eggle dimana mana jadi faforit bungkasian yg gak faham eggle masih nyasarr ,0
294,"pake acome a udah ada  tahunan dulu harga k bonus microsdnya gb suaranya emang mantebbb buat harganya

khan maen lah ~",-1
295,review kali ini menarik banget si,-1
296,saya punya vivan vs harga rb udah  tahun masih bagus bassnya oke banget tiap hari saya bawa ke tempat kerja temen aja pada suka ni speaker,0
297,"gegara di review di mari speakerx yg terpilih harga nya sekarang 
jd  kali lipat di semua online shop suee",0
298,"makasih bang saya juga lagi cari bluetooth speaker liat review di kolom penilaian pada gajelas semua cuma pada ""barang udah nyampe"" ""pengiriman cepat"" ""dikasih bubblewrap"" ""kurirseller amanah"" ""admin ramah"" dll gada yang bahas kualitas suara video ini membantu banget makasih bang",-1
299,makasih lho kaksekarang speakernya jadi ghoibklo pun ada harganya naik berkali lipat,-1
300,request bang sabi kali yak nextnya nentuin earphone² terbaik harga dibawah  rb,0
301,mitsuyama terbaik di harganya bang tapi awas kalo beli di orang keliling bisa nyampe  ,0
302,robot dan vivan sudah terjamin kualitas nya top,-1
303,di musim kemarau ini  eggel fit  selalu setia menemani saya tanam kacang ijo disawah bekas lahan padi yg sayalembur setiap malam mantab suaranya yg maubeli jangan ragu ,0
304,"bang davit
emang bener speaker bluetooth menurutku paling bagus
merk eggel di banding produk lain #real",0
305, agustus eggel fit  sudah out of stock ( yang tersisa di toko lain harganya jadi mahal,0
306,pertama kali gw beli bluetooth speaker eggel fit  merasa gak salah pilih dan malah jadi penasaran sama yg seri lain nya,0
307,mantap bang david pas banget sih gw paling suka speker bisa mndang mnding kan jd nya ) ,-1
308,ga berenti ngakak nonton video ini niat liat review malah banyak moment memeable  david ulti,0
309,pas banget aku lagi mau cari speaker tapi spt yang dikatakan eggel kosong ,-1
310,makasih bang sangat membantu sekali ,-1
311,"coba unboksing yg merk im bang 
kecil barang nya tp cabe rawit
bentuk nya bulet segede tutup galon air mineral ",0
312,"saran lagu ecstasy  original mix by fabich
itu banyak bassnya dan cocok untuk test² lagu di twsbt speakerdll",0
313,wekku vivan vs iku wes manteb,0
314,yang acome itu ada jamnya pas ditutup belakangnya pake tangan sama bang david kaya ada pantulan jadi lebih bagus suaranya mungkin kalo dipajang dan belakangnya ada tembok bisa ketolong lagi jadi lebih bagus,-1
315,review yg super mantab  karung blutut diborong semua  aku suka,0
316,seru banget sih bahas dan review speaker ini mantap,0
317,kasian bang  endorse kopi tapi ngk doyan kopi akhirnya gelas kopinya ngk ada isinya ,0
318,acome  ribu nggak ada lawan bosku ,0
319,buat video yang kayak gini tapi keyboard harga dibawah    kayaknya bagus bang,0
320,pilihan mic murah untuk record atau untuk rekaman karaoke om david?,0
321,ada harga ada rupa altec lansing  jbl harman kardon atau bose jamin manjain telinga,-1
322,eggel terra  mini sih terbaik menurut gw ),0
323,eggle fit  sama acome a lebih worth it  yang mana?,0
324,dengerin video ini pake headset an semuanya kedengeran sama ,0
325," justru speaker bluetooth nya yg jd fitur tambahan harusnya ini masuknya ke kategori jam digital dengan alarm jd punya fitur tambahan bluetooth speaker
makanya jgn berharap kualitas bagus dan harganya murah mau merek apapun selama ada jamnya itu bukan bluetooth speaker sejati sejatinya ya jam digital dengan alarm",0
326,mending rakit sendiri bang buat boombox ,0
327,bang david ijin request next konten bikin rekomendasi setup box tv digital bang harga dibawah k kalo bisa mayoritas warga kampung masih pake tv tabungterimakasih,0
328,gua pake grand sonic harga jtaan kualitas jangan ditanya jedag jedungnya war biasa buat karoke mantep satu kompleks bisa kedengeran mantep lah minusnya ukuran nya sangat besar wkwk,-1
329,speaker penutup nya itu rame nya sekelas yg di pake mbak era henphone buat dangdutan di store nya tiap weekday ,0
330,coba bang borong set box tv buat referensi beli karna tv analog mau ganti jadi digital biar ga salah beli jadi harus dicoba dulu sama bang david,0
331,kalo gua kopi sachetan lebih suka kopi luwak hitam karena harga per sct nya sama sama  rb isi  pcs di rumah ku dan paling utama aroma rasa kuat dan rasa manis yg pas kapal api menang dari bau kopi tp lemah dari perpaduan aroma dan rasa menurut gua wkwkwk ,-1
332,"next kalau audio saran saja
volume di %
eq normal (tampa eq alias flat)
dts atau dolby posisi off

jadi biar tau kualitas gimana",0
333,beda hp juga beda hasil audionya kadang ada hp yg ekualiser atau audio enhancernya aktif waktu mode bluetooth ada juga yg engga dan file juga ngaruh kalo bisa pake format flac atau minimal mp kbps soalnya kalo audio hasil streaming yutub bakal turun jauh,0
334,sakumini y masih worth it di kelas  ribuan buat outdoor ,0
335,"saya rakit sendiri g nyampe k 
baterai awet amplifer v stereo
buat play bassboosted mantap",-1
336,"saya user eggel
sejak  start from eggel fit gen  bass mantap voice clear build oke batere oke sampai sekarang masih bagus! kencang! 

tahun  lanjut ke eggel liberty bud  bass oke voice clear touch controlnya oke dan sudah type c delay nya gak kerasa tahun  hampir pas umur setahun saya claim garansi karena touch control suka kepencet sendiri mungkin karena beberapa kali jatoh pas lagi dipake and voila normal lagi

tahun  pas lagi klaim garansi yg liberty bud  saya beli liberty  sport untuk backup earphone bluetooth suara oke jernih bass oke tahan lama baterainya cuman karena untuk nonton video suaranya delay antara gambar dan suara mungkin karena emang peruntukan nya untuk olahraga jadi tidak memprioritaskan untuk delay nya saya coba refund dan voila di refund donk karena ada fitur refund  hari kalau tidak puas

belum nemu pengganti yg pas untuk harga yang sama sih meskipun beberapa lini eggel adalah rebrand dari brand di luar negeri tapi first move nya udah bagus good job eggel",-1
337,saya suka video borong dan review kayak gini,0
338,baru sadar kalo quality gambarnya udah sampe p ,0
339,speaker sony kecil tapi mantap,0
340,coba compare merk mifan bang produknya tidak pernah mengecewakan,0
341,saya punya acome a fitur  radio termometer suhu ruang jam alarm udah hampir setahun,0
342,cocok buat orang awam yang nggak terlalu peduli akan kualitas suara ,0
343,next coba review headset gaming dibawah ribu yang paling laris di toko online bang,-1
344,"eggel fit  aja bagus
eggel fit  lebih bagus lagi kecil suara jernih usb typec build quality bagus tahan banting dan tahan air harga friendly pula
saya punya keduanya ati stok sering abis ha ha ha",0
345,wat kelas an  an mah robot vivan mnurutkuworth it dan value for moneybass treable dapet,-1
346,kalo comson cs yang dulu pernah kak david review gmna? masih worth it kah?,0
347,per agustus nggak ada eggel fit  harga  rb skrg  ke atas acome a sudah  rb ke atas,0
348,masih setia sama sakumini y beli k tahun lalu sekarang malah udh di atas k ,0
349,bagus konten nya terus yg kyk begini ya davidtpi benda elektronik yg lain,0
350,andalan gua speaker bluetooth vivan vs satu bass mantab suara vokal lembut namun kuat  sama merk qube beli di welcome,-1
351,btw untuk jbl nya kw karna tombol jbl go  itu tidak timbul sedangkan di video tombolnya terlihat timbul thanks,-1
352,kmaren baru minang logitech x dan review menurut gua pribadi suaranya jernih bass dapet banget ukuran kecil jadi bisa masuk kantong celana overall puas sih baru  hari pemakaian,-1
353, biji itu bongkar semua bang karena kabel dll didalamnya ngaruh ke tahanannya,0
354," ini yang menurut gue paling ok sih bisa dibawa kemana"" trus materialnya karet suaranya jernih",0
355, (( sangat bermanfaat aa david & aa iqbal )) ,0
356,bangbikin konten rakit pc  jutaan buat tahun ini dong,0
357,bang davidreview proyektor portabel dong yg bajet jt kebawah,0
358,udh punya yg acome a  speaker bluetooth paling bagus di kelas harganta abis nonton ini jd berasa keren karna masuk rekomen gadgetin (alias ga salah pilih) haha,0
359,bang di jawa timur ada lomba sound system gitu coba jadiin content bang kayanya seru,0
360,"fitur yang dicari
gak ada suara pas bluetooth on menurut ane cukup ganggu apalagi kencang suaranya
baterai bisa ganti kalo tanam repot bongkar casing",-1
361,next bikin episode yg bluetooth speaker paling sangar bang harman kardon masukin list,-1
362,ending nya mantap wkwkwkk ulti semua bluetooth speaker nya semua ,0
363,"seharusnya kalo ngechek speaker 
musiknya gamelan karena instrumenya banyak",0
364,oontz angle  so far terbaik menurut saya dual speaker clarity & detailnya mantap utk ukuran speaker segitu tapi bass nya pasan kurang cocok buat basshead jarang speaker rb punya clarity ama detail kayak gini biasanya asal bunyi bass gede,0
365,gue eggel active + sama fitmantap,0
366,bagus tuh yg acome yg ada jamny bs nambah estetika meja pc murah lg ,-1
367,saya make yang robot rb itu sudah mau thn masih ok coba kakak seting di equlizer hpbassnya masih bisa keluar lebih dari standarnya,-1
368,next bahas keyboard dong bang membran  mechanical,0
369,speaker bluetooth yg level tinggi apa bangyg awet batere yg bisa di colok langsung dan bisa buat karoke jg?,-1
370,bang request review speaker aktif dibawah k yg pake input ac,0
371,gadgetin review speaker seperti phantom boombox  atau bose selevel dong,0
372,"eggel fit   k bagus bgt
acome a  k bagus bgt
suaranya lebih bagus acome a kan? tapi lebih mahal 
desain acome a ada rgb light nilai tambahan",0
373,yang spiker terakhir yang nggak di review itu merek bose tipe apa kak?? ,0
374,acome a hadir  tahun lebih masih bagus suaranya asli acome ga salah bikin speaker niat banget harganya juga murah,0
375,synk kali advance s tdk di masukan  pdhal itu speker mantap harga cuma rb'an doank,0
376,sukses slalu bang sehat slalu smoga rezekinya selalu di mudahkan amin smoga apa yang di impikan cepat tercapai,0
377,kebetulan speaker saya monster blaster suaranya paling bagus  mau dong di review sama jbl dan dengan speaker speaker yg dibilang bagus,0
378,sebenernya ngarep ada merk mifa anker soundcore dan lenyes di test speaker bluetooth ini,0
379,coba bikin konten kaya gini lagi bang tapi versi earphone soalnya kadang masih bingung earphone yang murah tapi kualitasnya bagus,0
380,mitsuyama worth it banget lah dengan harga an ,-1
381,"mantap bung david
klw aja deket rumah nya mau ta ambilin  diminta tuh barang yg diafkir nya
hehehe",-1
382,"pas david nyeplos ""wah ember"" langsung ngakak wkkwkwkwkw",0
383,saya pakai rb dpat di harga ribu beli online dari tahun  sampai  masih awet sampai skrang,0
384,gua pake tuh yang mitsuyama harga rb udah gua mod gua langsungin powernya jadi bisa colok kabel speaker dapet yang lumayan jernih untuk radio pakai kabel charger buat antena suara belum di mod jadi stereo masih mono ( speaker) dan mitsuyama awet bang percaya dah,0
385,wah hebat promo nya sudah pasti mengarah ke eggle sih cuma caranya halus benar memang top dah kalau rekomendasikan sambil ngiklan ,0
386,saran bluetooth speaker yang bagus dan murah budget <k yang ada colokan kabel auxnya juga dong,0
387,linus will be proud for that crab song lol,-1
388,sejauh ini aing masih jatuh sama simbadda maksudnya suara speaker nya cocok dengan telinga gw ke  sakumi,0
389,jbl itu di official storenya yg go  bukannya  an  yaa bang?,0
390,jbl go nya sepertinya kw di official store jbl'nya saja harganya masih  rb'an,0
391,review semua jenis bluetooth speaker jbl (ori) bang ok kali ya ditunggu,0
392,wah mantap kali bang david jadi tau yang mana bagus,0
393,barang yg di bilang bagus pasti habis video ini pasti laku keras ,0
394,bang lu harus buat lagu sendiri menurut gua biar pas lagi test audio gini bisa muterin lagu ncr lagi ,0
395,bang review  wirelles charger donk dr yg murah smpe yg mahal thnks,-1
396," 
david rb kayaknya
ekbal rb
david gk ngerti gw sama yang pasang harga kayak gini

gila harganya dibawah rb wkwk",0
397,bang david buat video rekomendasi dong buat power bank yang worth it sekitar k,0
398,"acome memang mantap dri semua serinya dan harganya murah""",-1
399,tertarik sih sama kopi hitamnya,0
400,"entah kenapa ketika david nebak harga dan harganya lebih murah si david langsung melunak itu rasanya kayak kita mewawancarai orang yang ingin masuk kerja awalnya mewawancarai secara normal tapi setelah tau dia anaknya seseorang kita langsung melunak dan kasih dia nilai yang bagus 

*sedikit berbagai pengalaman tentang vivan s
pada saat awal mencoba yang saya rasakan adalah suara vokal yang terlalu tinggi jadi agak menusuk ditelinga tapi disatu sisi separasi dan detail suaranya bagus dan juga bassnya ngena  
namun setelah pemakaian yang cukup lama saya sudah terbiasa dengan vokal yang tinggi dan sekarang saya cukup menikmati menggunakan speaker nya",-1
401, harga eggel fit  skrng k ke atas pas direview cuma k ,0
402,"yang gerak"" itu namanya passive radiator bang bys dipake untuk speaker portable dibawah v",0
403,tolong battlein gimbal brica dan dji yah bang david ,0
404,"kayaknya harus ikut review lgsg  biar bisa gambarin suara pake gambaran equalizer biar viewer bisa lbh paham kualitas output suara yg dihasilkan 

karena suara ga cuma  jenis bass vocal treble lbh seru lagi kl ada gambaran grafik eq pake patoka hz dan khz

sukses terus ripiw ter jujur",0
405,"test yang ini om dave   ""speaker bluetooth robot rb""",0
406,overall lebih rekomended acome a  atau eggel fit  ya bang?,0
407,trima kasih akhirnya tau mau beli yang mana,-1
408,"bang coba adu sound speaker premium yang mana yang paling kencang keras jernih dan merdu
dari = 
• b&w
• bose
• jbl
• burmester
• harman kardon
• dolby atmos
dll",0
409,setelah kepilih yg terbaik barangnya auto langka + mahal ,0
410,review speaker jbl original bang lain kali kalo lagi gabut ,0
411,pasukan team eggel,0
412,review modem yg bisa pakai semua sim card donk dan bisa dibawa kemana aja,0
413,jbl go  harga dibawah k fix kw yang ori di official storenya ribuan,-1
414,"saya simpulkan jangan beli speaker dari bukan brand audio lebih baik beli brand yang sudah pengalaman di bidang audio 

dari semua speaker diatas saya merekomendasikan speaker yang layak untuk dibeli
 oontz angel solo
 eggle fit 
 jbl go ",-1
415,koh david tolong riview speaker bluetooth yang kaum sultan dong kaya speaker bluetooth dari merk bosee,0
416,nahhh ini yg ak tunggu  rekomendasi speaker murah berkualitas josss revieeewnya,0
417,"speaker studio monitoring terbaik dengan harga murah masih di pegang oleh ""krk rokit"" disusul oleh ""adam studio"" kemudian ""genelec""",0
418,vivan vs gw beli k promo umur udah  tahunan aman volume gokil bas gokil batre jangan di tanya deh ,0
419,rb seperti jam bonus speaker hehe,-1
420,"yang jbl jauh banget harganya sama official storenya k an

btw saya cek lapaknya belom ada speakernya nih ",0
421,speaker oontz lah the best langsung beli di gramedia pondok indah mall klu beli online lama nunggu nya,0
422,"""ga ngerti gua sama yg pasang harga"" david mulai kehilangan kepercayaan diri",-1
423,karna bang davit itu speaker eggle sold out astaga wkwk,-1
424,seminggu yang lalu saya berharap bang david bikin video begini dan alhamdulilah,0
425,robot rb itu sangat murah meriah mantap the best blutut spk under k,0
426,bg coba review speaker bluetooth yg   jt  gw penasaran seberapa bagus speaker apple yg ,0
427,acome dan robot itu bisa mode tws bisa di pair buat kanan kiri,-1
428,nonton ini pake vivan vs udah cukup sih buat yang suka bass lebih menang fiturnya waterproof bisa konek google assistant usb c connection micro sd aux sama tws kalo punya  speaker,-1
429,test soundbar sekalian mas david untuk tv,-1
430,iphone  pro sama poco f gt enakan mana ya buat nge game? minta saran,-1
431,aku curiga jblnya ga asli jbl go aja suaranya bagus bats dahh trus harga barunya ga dpt segitu kisaran  harga resmi toko jbl disalah satu marketplace,-1
432,"pengalaman pakai acome dah hampir  thn pokoknya ajibb  
harga murah kualitas mahal ",0
433,bang cobain bikin sosial eksperimen dong pasti seruuu kalau versi bang david,0
434, menit! akhirnya ada video panjang juga nyaingin podcast,0
435,bermanfaat sekali buat yang mau beli,0
436,"momen kaget   
kisonli geggel boleh juga 
opening speaker yang disukai eggel suaranya dipuji ",0
437,team eggel saya pake terra + dan benar benar mengejutkan,0
438,saya dengerin video ini pakai eggel fit   the best lah diharga  ribuan latency nya bagus buat nonton yutub atau film cocok,0
439,speaker eggel sama simbadda bagus mana ya?,0
440,mantap saya juga sudah riview sebagian dari speaker itu walaupun views nya gak sebanyak disini ,0
441,"robot rs cukup bagus om kalo buat spekerdi computer
harga di bawah 
tp suara ok laa",-1
442,kalau menurut saya speaker ewa the best bang soalnya bass nya mantul ,0
